"b_b_Intercept","b_trL_Intercept","b_trL_anom","r_year__b[2021,Intercept]","r_year__b[2022,Intercept]","r_year__b[2023,Intercept]"
0.779667218079823,0.20907507096123,0.574097340615434,0.00971544525377234,-0.00748973884499985,0.00272637434972597
1.0928439468434,0.132936400124238,0.341276085727445,0.00482110123199408,0.000916411538743093,0.0106030211427589
0.659581311765476,0.239608550372617,0.356730115818969,0.072365909004809,-0.00821443547292928,-0.0392345270387009
0.843509281707288,0.23189699578879,0.521466440137172,-0.0541076771603236,-0.0978116348384885,-0.0290164798336393
0.698997054811895,0.229363585889344,0.454107959419629,0.147800074468554,-0.00186885472437308,-0.0176732215426847
0.700075070833398,0.191161559718618,0.312133688978178,0.296430897244297,0.174189386167078,0.0670449536878977
0.781814755828113,0.19920743879593,0.0669996563271313,0.187985718462921,-0.0942197704972648,0.0466865572419615
0.735758476731282,0.229638272837687,0.360507206546786,0.0468357615028054,-0.0270137721841461,0.00750449383782679
1.00497145736404,0.169224136552631,0.496846993295254,-0.0693101895344301,-0.0786056747133295,0.0629289591282245
0.947238799679911,0.157160976962475,0.388170985024434,0.0917426597459861,0.0112410652748351,0.0516068814481781
0.893695048150128,0.21385948458767,0.632680350047154,-0.146478106595166,-0.0595987378015949,-0.154874637631016
0.893957080518369,0.191329902981178,0.319443928613491,-0.000686153457403807,0.00239457865196089,-0.00256522945475877
0.886655830152688,0.208008811811237,0.529514768538677,-0.00051576896721103,-0.00102509702034454,-0.000831068852972437
0.84890259452279,0.179079679748393,0.543241017779213,0.0885984237163717,0.0758860564099161,0.0786949579014316
0.95746465430629,0.154757360344655,0.271629823750951,0.0324975855110727,-0.103897682082078,0.0574948221664236
